#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
500,1.0000000000000007,-8435.282869403363,4924.371507460389,-3510.9113619429745,296.7263318174148,159.152469036514
1000,2.0000000000000013,-8381.844103057017,4938.40228001884,-3443.441823038177,297.57177974260213,160.5877537574246
1500,2.999999999999891,-8461.44552673772,4814.250341628542,-3647.195185109178,290.09079476598856,164.17716086735996
2000,3.999999999999781,-8529.700494682364,4890.265305649515,-3639.435189032849,294.6712049570159,164.63461477471182
2500,4.999999999999671,-8457.177410739598,4843.613143688319,-3613.564267051279,291.8601000537555,167.21756439548864
3000,5.999999999999561,-8542.883575488046,4874.238705637255,-3668.64486985079,293.7054950738484,168.55690836922966
3500,6.999999999999451,-8565.515644524081,4953.662252384674,-3611.8533921394073,298.49129518064103,166.23708472579114
4000,7.999999999999341,-8687.446252652819,4849.751730711363,-3837.6945219414556,292.2299909945853,166.0326748105459
4500,8.999999999999675,-8553.604085160803,5034.009473600737,-3519.5946115600664,303.33275285438594,167.44368760965244
5000,10.000000000000009,-8385.060630000928,4985.2111920006755,-3399.849438000252,300.3923298834052,167.9956068546869
5500,11.000000000000343,-8677.784016358419,4936.433747061784,-3741.350269296635,297.453162460676,170.33371971898154
6000,12.000000000000677,-8785.542478355539,5068.053816210697,-3717.4886621448422,305.38415228403585,170.31035554541344
6500,13.00000000000101,-8612.254433263393,4809.6392818929335,-3802.61515137046,289.81294756476393,167.96988382758911
7000,14.000000000001345,-8705.67273692376,4901.760522116073,-3803.9122148076867,295.3638686625063,168.40850539369285
7500,15.000000000001679,-8675.40721613666,5059.935753938948,-3615.471462197712,304.8949847149945,165.30527059835106
8000,16.00000000000201,-8424.970809603727,4951.084444106613,-3473.8863654971137,298.3359649840223,165.13560612401224
8500,17.000000000001457,-8636.961650463185,5099.426572452172,-3537.535078011013,307.2745707596589,166.2122574105527
9000,18.000000000000902,-8431.17526755375,4961.026749079939,-3470.1485184738112,298.93505538166505,170.55427074340744
9500,19.000000000000348,-8493.116757930697,4976.214019158352,-3516.9027387723445,299.85019002044294,170.0883137296963
10000,19.999999999999794,-8591.988017534419,4875.778968226531,-3716.2090493078877,293.79830620060017,166.67482946927697
10500,20.99999999999924,-8625.835540897073,5069.101436131201,-3556.734104765872,305.44727839376975,166.02209510972938
11000,21.999999999998685,-8749.278043719505,4830.644940027458,-3918.6331036920474,291.07867901419365,167.09742629351632
