step,time_ps,coordination_number,mean_metal_oxygen_distance_A,bias_potential_kj_per_mol,escape_condition_met
0,0.0,9.193380154172427,2.357484307313312,0.0,FALSE
500,1.0,9.036543602356518,2.354122951288552,1.748999926471095,FALSE
1000,2.0,9.211664857742132,2.348277802294372,3.4976534038938785,FALSE
1500,3.0,9.210719617391598,2.359255316844938,5.021090903272605,FALSE
2000,4.0,9.208382077591281,2.35569010881712,6.461498345280107,FALSE
2500,5.0,9.082799345881583,2.3683508820538455,7.592707528820929,FALSE
3000,6.0,8.992490454090749,2.3510389599347454,7.9540247850919625,FALSE
3500,7.0,9.22779825716638,2.3507087092279546,9.357385086345909,FALSE
4000,8.0,9.161199089949578,2.364619039308416,11.102202584026179,FALSE
4500,9.0,9.22716520430756,2.355556559825713,11.504859393856538,FALSE
5000,10.0,9.234301387383885,2.3500480461835553,12.38150886680956,FALSE
5500,11.0,9.195084938355787,2.367007131912226,13.80337683530769,FALSE
6000,12.0,9.221911709405935,2.3549324263768505,14.307670989458288,FALSE
6500,13.0,9.231526890259053,2.3403840174064108,14.926065059423907,FALSE
7000,14.0,9.171277377634812,2.3381873554016335,16.456783753151225,FALSE
7500,15.0,9.091641191224884,2.353475929360433,16.96539215963678,FALSE
8000,16.0,9.199069217790148,2.3550226768264437,17.718667466997037,FALSE
8500,17.0,9.127561494429797,2.3596523437794517,18.700926556226555,FALSE
9000,18.0,9.12240889639182,2.3501453679029876,19.349720462961688,FALSE
9500,19.0,9.167169237180836,2.3645244167362907,20.000727593355208,FALSE
10000,20.0,9.241175797621127,2.343403627059878,19.390739518365177,FALSE
10500,21.0,9.081042413458896,2.394181645931605,20.310213346318218,FALSE
11000,22.0,8.929463256845333,2.3502542314839117,15.918783436779414,FALSE
11500,23.0,9.150113902087405,2.354093510743157,22.43571013181276,FALSE
12000,24.0,9.21736143319942,2.346511233567729,22.040832506912412,FALSE
12500,25.0,9.190855100145676,2.351976323046176,23.1495319876053,FALSE
13000,26.0,9.239119090214542,2.349377082151994,22.52502769176605,FALSE
13500,27.0,8.938260343638767,2.35674669934624,18.216628553078234,FALSE
14000,28.0,9.207003316815959,2.3529020656315196,24.26943074689994,FALSE
14500,29.0,9.147666625092858,2.3550757278163,25.505660725499098,FALSE
15000,30.0,8.935271397179546,2.3498989388205964,19.32734828026299,FALSE
15500,31.0,9.122573814552911,2.358647626533074,26.373876591072992,FALSE
16000,32.0,9.138171804919082,2.366818597444375,26.819444968537375,FALSE
16500,33.0,9.16726058702331,2.332252976931573,26.971547399716965,FALSE
17000,34.0,9.236277691123206,2.3393508674866514,25.86884247730223,FALSE
17500,35.0,9.225749779670952,2.3556401036916337,26.71776906023849,FALSE
18000,36.0,9.175173621913464,2.372634262112344,28.18580313299603,FALSE
18500,37.0,9.203337598067417,2.3560448244986336,28.1777141405428,FALSE
19000,38.0,9.164107387777296,2.35586850823794,29.198330128367882,FALSE
19500,39.0,9.190325041184638,2.358887734521505,29.18945370882181,FALSE
20000,40.0,9.033987754911717,2.3611521407738048,27.62906954141296,FALSE
20500,41.0,9.125406846689375,2.3518317455861473,30.330797291030873,FALSE
21000,42.0,9.038890760705963,2.338606589274515,28.448765987780842,FALSE
21500,43.0,9.11647587985472,2.360894754238801,30.949169173680836,FALSE
22000,44.0,8.97313497222726,2.3439713034557026,25.80182075850312,FALSE
22500,45.0,9.245196792823208,2.3483329757090345,29.303396599615947,FALSE
23000,46.0,9.173919044289049,2.3550334443207883,31.84346355059839,FALSE
23500,47.0,8.76254293123676,2.360931932038505,12.333273452026418,FALSE
24000,48.0,8.893723516508997,2.3424037457528204,22.017256622155134,FALSE
24500,49.0,8.741095896788682,2.3347638292949875,12.364020654940475,FALSE
25000,50.0,8.827501675395748,2.3645000408448897,18.814600980934568,FALSE
25500,51.0,8.803496849837265,2.353999123842914,17.729561915253466,FALSE
26000,52.0,9.15050958298458,2.354687165928572,33.90187073648723,FALSE
26500,53.0,8.858708230244899,2.345237445095776,22.39994203981361,FALSE
27000,54.0,8.821908507103782,2.3643553129511066,20.350307529610028,FALSE
27500,55.0,8.75439602241108,2.3432219831865946,16.449554344059937,FALSE
28000,56.0,8.86472589663698,2.351013387006894,24.574488801313123,FALSE
28500,57.0,8.934170730719668,2.35505671042969,29.600167575561983,FALSE
29000,58.0,8.998066772546885,2.375996946609933,33.08745911189796,FALSE
29500,59.0,8.728447966861411,2.3421896664884683,15.993030106370373,FALSE
30000,60.0,8.919028000709844,2.371183389523602,29.471860754672676,FALSE
30500,61.0,8.820665132470888,2.3509602429522056,23.24380872363104,FALSE
31000,62.0,8.825231092465788,2.369119789117207,24.073833418171034,FALSE
31500,63.0,9.002052589718163,2.3587489250537383,35.182819791666475,FALSE
32000,64.0,8.7985500789703,2.3518937704760265,23.045417235542782,FALSE
32500,65.0,8.954748001293249,2.363046350341258,33.66370357510576,FALSE
33000,66.0,8.988827856404983,2.3502808510499333,35.55120738438316,FALSE
33500,67.0,9.193274787248294,2.3629680948775005,35.93219110912075,FALSE
34000,68.0,9.207826872220958,2.3467347090252035,35.512923050385055,FALSE
34500,69.0,8.873231520455416,2.359959118097907,29.497092779005026,FALSE
35000,70.0,8.91925529711982,2.3593752416408513,32.89116160125146,FALSE
35500,71.0,8.754075288431466,2.3542255126104874,21.571679158946615,FALSE
36000,72.0,8.757068748399341,2.3631251942533913,22.12493745647101,FALSE
36500,73.0,8.903187730819216,2.3810839824478993,32.75889388499497,FALSE
37000,74.0,9.071302130196099,2.3725809856062514,39.59174524993819,FALSE
37500,75.0,8.90028219133363,2.34937375211843,33.23217509753006,FALSE
38000,76.0,8.795451109340544,2.3565546094293803,26.062376878584146,FALSE
38500,77.0,8.803783011313572,2.3540013764053516,26.978978810700966,FALSE
39000,78.0,8.659081442686453,2.3375581415421016,16.625750556774165,FALSE
39500,79.0,8.955411094304413,2.3662068298580037,37.61423691642954,FALSE
40000,80.0,9.212641598186242,2.3588737834456808,37.013611636162366,FALSE
40500,81.0,9.105142448758079,2.3568803459201897,41.097724935804315,FALSE
41000,82.0,8.777849188443492,2.362387142974693,26.183313121271127,FALSE
41500,83.0,8.966592752242637,2.3626542164587505,39.053366724635126,FALSE
42000,84.0,9.17730867087231,2.3636286721234154,39.45510438475812,FALSE
42500,85.0,9.065574817830106,2.3562617730123767,42.02048521200749,FALSE
43000,86.0,8.778507045099465,2.3388592431545914,26.946866112071692,FALSE
43500,87.0,9.216706448864148,2.3556297645037367,37.80360435232734,FALSE
44000,88.0,9.208495942705632,2.355409889186087,38.50011008912313,FALSE
44500,89.0,9.112363955255667,2.372263108736043,42.34073283122712,FALSE
45000,90.0,9.164139605475816,2.358226272819576,41.12251759285826,FALSE
45500,91.0,9.003052621468111,2.3532457839025085,41.94806061158389,FALSE
46000,92.0,8.993704493541829,2.353685550878995,41.78962329689386,FALSE
46500,93.0,8.824058291639531,2.3540161654948646,31.66858951890826,FALSE
47000,94.0,8.833264482946337,2.3563715969293293,32.720796100446805,FALSE
47500,95.0,8.923423000479348,2.3653152723942448,39.11488345016879,FALSE
48000,96.0,8.698867484958694,2.334778601044791,22.27154017301612,FALSE
48500,97.0,8.90542266487066,2.356404069363651,38.58106847795115,FALSE
49000,98.0,9.11949560594642,2.366334318746836,43.74767378735649,FALSE
49500,99.0,9.172155695639667,2.366154253353867,41.986904154443145,FALSE
50000,100.0,9.178426640171546,2.3565148981085047,41.89299020487857,FALSE
50500,101.0,9.202118437862346,2.3670810174821173,40.64443486791454,FALSE
51000,102.0,9.020905527803642,2.3636697989010007,44.430541358138555,FALSE
51500,103.0,8.920965691263577,2.3741276648137815,40.1721651023491,FALSE
52000,104.0,8.994773277436899,2.354748179899003,44.06709206508858,FALSE
52500,105.0,9.038503663611866,2.363897532839657,45.27058986614096,FALSE
53000,106.0,8.818688324755174,2.3490259287902706,33.34008676101698,FALSE
53500,107.0,8.7443946015774,2.3458356713064874,27.310789087561727,FALSE
54000,108.0,9.183797250346977,2.3529241013712694,42.62872052708827,FALSE
54500,109.0,8.955068790945102,2.3686141428636875,43.18488380227717,FALSE
55000,110.0,8.815887104418549,2.356235167530972,33.93406940437673,FALSE
55500,111.0,8.716089797554396,2.3687463844880225,25.919450989675685,FALSE
56000,112.0,9.082415286907743,2.361291552539504,46.51688851283671,FALSE
56500,113.0,9.108438144919523,2.3699278485825257,46.141179377230884,FALSE
57000,114.0,9.163399728025322,2.364159528689471,44.39286605880514,FALSE
57500,115.0,9.129963139966723,2.378014470180756,45.68139018389445,FALSE
58000,116.0,9.133287999,2.3659057057839847,45.92907780190293,FALSE
58500,117.0,9.195076089544234,2.36338307884798,43.03391046260584,FALSE
59000,118.0,9.19377415840198,2.3613749382912124,43.271033014635016,FALSE
59500,119.0,9.07095885058778,2.3679787373688925,47.52970199067042,FALSE
60000,120.0,9.163659638193838,2.3605730420793534,45.280742275509134,FALSE
60500,121.0,9.051398051290105,2.368067660612107,47.75649238793945,FALSE
61000,122.0,9.112363277475062,2.3631711420487,47.417557024928016,FALSE
61500,123.0,9.056718202184964,2.368572355109519,48.03964397562307,FALSE
62000,124.0,9.079043608324186,2.3676492548906123,48.159447758138235,FALSE
62500,125.0,8.83727677957042,2.3593637697633545,37.36172457678879,FALSE
63000,126.0,8.90106515689605,2.3412263706082728,42.377599521428635,FALSE
63500,127.0,8.765463361729735,2.344959991134527,31.690283477008485,FALSE
64000,128.0,8.828198764372164,2.375182237129699,37.13614279550961,FALSE
64500,129.0,8.734787530338274,2.342107588194426,29.32383989901632,FALSE
65000,130.0,8.815538654415498,2.3449638350453474,36.71187392494664,FALSE
65500,131.0,8.886522313887415,2.354591579820296,42.59655897000631,FALSE
66000,132.0,9.195993946941329,2.357800283894255,44.67967711338875,FALSE
66500,133.0,9.191778006368093,2.3738586271616278,44.93037139344741,FALSE
67000,134.0,9.105018941434908,2.377673528164464,48.888774023146986,FALSE
67500,135.0,9.146037344520346,2.3562433084589016,47.914247583135285,FALSE
68000,136.0,9.197015924706506,2.3498928747316783,45.14422080630047,FALSE
68500,137.0,8.915569739118013,2.3646734625590273,45.03863995171443,FALSE
69000,138.0,8.952790754840956,2.3612496706787187,47.39158347604236,FALSE
69500,139.0,9.11870889595683,2.3684946421547703,49.326801525769916,FALSE
70000,140.0,8.759124395963251,2.3649096884179284,32.8014432878954,FALSE
70500,141.0,9.14520415818494,2.3708508603966942,48.49169041057282,FALSE
71000,142.0,8.806265092985052,2.3576449652618803,37.29792851051824,FALSE
71500,143.0,8.82670373639723,2.349731492418154,39.298811035990006,FALSE
72000,144.0,8.989371228078898,2.365317713081268,49.7300456600239,FALSE
72500,145.0,8.660929957130687,2.346147945858366,24.821607929624797,FALSE
73000,146.0,8.794898197313653,2.369985007444013,37.221507517620424,FALSE
73500,147.0,8.915943581137945,2.3715259900962637,46.70650676973032,FALSE
