#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
500,1.0000000000000007,-5446.990779979234,4938.433414195793,-508.5573657834402,297.57365578507927,165.17422567576426
1000,2.0000000000000013,-5430.696342772451,4827.905545744339,-602.7907970281121,290.9136121796139,168.63230724010094
1500,2.999999999999891,-5378.664661611043,4980.921620998703,-397.74304061234034,300.13385452943214,173.43192080518563
2000,3.999999999999781,-5400.80643740748,5062.455463174208,-338.3509742332726,305.04681405554936,174.4215562191951
2500,4.999999999999671,-5419.946252698192,5152.401023844309,-267.5452288538836,310.46663590295987,174.99982969324554
3000,5.999999999999561,-5370.65199735765,4990.532565863838,-380.11943149381204,300.712978263458,171.7592153546778
3500,6.999999999999451,-5378.672189358917,4957.005977839794,-421.66621151912386,298.69277701185524,168.54104210431174
4000,7.999999999999341,-5420.133547327941,5136.295024562026,-283.8385227659155,309.4961416825207,168.39369795102624
4500,8.999999999999675,-5481.14155854281,5030.170926999059,-450.97063154375155,303.1014547382912,170.5704027826998
5000,10.000000000000009,-5428.608816471767,4999.127099021363,-429.48171745040327,301.23085639138804,169.50814161654586
5500,11.000000000000343,-5494.261991034156,5063.437413953884,-430.8245770802723,305.1059831601624,175.1578765451596
6000,12.000000000000677,-5359.004596259047,5015.249817028264,-343.75477923078233,302.20235802684886,175.49333365704203
6500,13.00000000000101,-5282.843860401502,4775.9239813849645,-506.9198790165374,287.7813751233478,176.29829750107237
7000,14.000000000001345,-5309.172728221499,4900.054610999287,-409.11811722221137,295.2610761036339,174.80517436526122
7500,15.000000000001679,-5101.533549233858,4877.647839956509,-223.88570927734872,293.9109182267711,172.23020600582183
8000,16.00000000000201,-5315.2557279322655,5035.135510459755,-280.1202174725104,303.4006041093454,173.67038880509182
8500,17.000000000001457,-5276.059654498789,5159.465567200615,-116.5940872981746,310.89232190835287,175.14886987850315
9000,18.000000000000902,-5453.94481777631,5162.536879241428,-291.4079385348814,311.0773890086633,178.6171905171377
