#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
500,1.0000000000000007,-26448.29467192385,20713.64300172053,-5734.651670203319,298.410328242344,540.3342209672004
1000,2.0000000000000013,-26269.8822496037,20687.93710672642,-5581.945142877281,298.0399972212717,540.6742007306142
1500,2.999999999999891,-26224.804598349245,21108.103372681308,-5116.701225667937,304.0931069195292,539.950589365345
2000,3.999999999999781,-26240.44030714579,21111.568599979975,-5128.871707165814,304.14302858784913,535.693104770939
2500,4.999999999999671,-26244.61437348538,21154.430508185033,-5090.183865300347,304.76051707577477,533.7397876657267
3000,5.999999999999561,-26635.517092827933,20927.400095517914,-5708.116997310019,301.489811871511,532.8055081550866
3500,6.999999999999451,-26477.75207376827,20642.92259065569,-5834.829483112582,297.3914972681142,527.6754337602505
4000,7.999999999999341,-26454.409016422647,20271.1320324098,-6183.276984012846,292.0353104054583,524.2267573247
4500,8.999999999999675,-26465.74335878186,20324.960768084515,-6140.782590697345,292.81079208582844,524.0363027439267
5000,10.000000000000009,-26749.980313293934,20489.351898793415,-6260.628414500519,295.1790868020644,525.0646555208774
5500,11.000000000000343,-26219.61032938025,20520.86035886246,-5698.749970517791,295.63301226128146,528.9490767422326
6000,12.000000000000677,-26424.151086620874,20816.567498348857,-5607.583588272017,299.8931061786291,527.5571677442798
6500,13.00000000000101,-26410.115281414077,20370.647230758714,-6039.468050655363,293.4689724127611,523.4491824853541
7000,14.000000000001345,-26584.854635099364,20479.097896032355,-6105.756739067008,295.0313628922977,521.0554084963463
7500,15.000000000001679,-26485.35247259557,20726.708205174502,-5758.644267421067,298.5985516104367,517.348638955476
8000,16.00000000000201,-26687.54878510938,20491.037985664727,-6196.510799444652,295.20337734992563,520.3822871853085
8500,17.000000000001457,-26542.003791936324,20357.278025603508,-6184.725766332816,293.2763694554555,519.0563303967446
9000,18.000000000000902,-26201.760854936765,20349.94247461804,-5851.818380318724,293.17069011275225,518.7255783482846
9500,19.000000000000348,-26774.014741153213,20912.77336273612,-5861.241378417093,301.27909238917914,515.7079475305061
10000,19.999999999999794,-26214.382932657278,20267.22177664266,-5947.161156014619,291.9789774510433,518.8646949954249
10500,20.99999999999924,-26417.79240882686,20246.17524737886,-6171.617161448001,291.6757714092354,518.8184038185641
11000,21.999999999998685,-26519.393350813723,20287.719689873433,-6231.673660940291,292.2742798763564,520.2715114308252
11500,22.99999999999813,-26807.927637919685,20812.9173499438,-5995.010287975885,299.8405204512611,519.2098796782849
12000,23.999999999997577,-26419.495008229514,20618.921411015686,-5800.573597213828,297.04572516544823,517.6649703001736
12500,24.999999999997023,-26421.019825645428,20778.202789448806,-5642.817036196622,299.3404064253875,519.2868653824004
13000,25.99999999999647,-26646.370768928817,20785.570448374976,-5860.800320553841,299.4465483299454,519.2641723003424
13500,26.999999999995914,-26374.572231186427,20770.61015499984,-5603.962076186588,299.23102341931985,519.4640742209767
14000,27.99999999999536,-26781.510900443114,20763.839024683097,-6017.671875760017,299.1334753820082,519.8608273347851
14500,28.999999999994806,-26719.972876999913,20556.287233989042,-6163.685643010871,296.1433882214274,519.0687417477859
15000,29.99999999999425,-26618.004524822692,20532.016852301476,-6085.987672521216,295.7937378694661,512.2892521428759
15500,30.999999999993697,-26371.15800316533,20853.066795758754,-5518.0912074065745,300.41893195055144,513.7077506548582
16000,31.999999999993143,-26538.333557669594,20783.08845424248,-5755.245103427114,299.4107915736997,507.6460329455587
16500,32.999999999994365,-26681.597088181497,20374.398382814805,-6307.198705366693,293.5230132454747,508.5148423423299
17000,33.99999999999559,-26670.667760915196,20733.63569905574,-5937.032061859456,298.6983522936302,506.2721321913637
17500,34.99999999999681,-27182.73151722065,20454.344064503348,-6728.387452717303,294.6747477381593,509.0174285421756
18000,35.99999999999803,-27178.579895163017,20523.733489182454,-6654.846405980563,295.67440390647886,509.80805140323423
18500,36.999999999999254,-26820.989786716833,20678.71764746832,-6142.272139248515,297.90717742403956,509.7735244246433
19000,38.000000000000476,-26877.973532271095,20702.81110147807,-6175.162430793025,298.2542788739847,509.6719180080208
19500,39.0000000000017,-26576.890695452967,20784.849911843085,-5792.040783609882,299.43616794717195,505.21124574832044
20000,40.00000000000292,-26732.023614023117,20644.293974650944,-6087.729639372174,297.411254060685,500.20836417873
20500,41.00000000000414,-26811.863360795953,20820.970676660076,-5990.892684135877,299.9565404033597,500.4533624579295
21000,42.000000000005365,-26744.67021695416,20807.731241437148,-5936.938975517012,299.7658069717616,501.6480479425372
21500,43.00000000000659,-26468.266858000432,20545.614002511364,-5922.652855489068,295.98962470873215,501.297005167708
22000,44.00000000000781,-26684.429363475025,20879.416350458356,-5805.013013016669,300.7985358312543,499.6000418214948
22500,45.00000000000903,-26826.36403533735,20553.96177093146,-6272.40226440589,296.10988652429614,501.6516154170163
23000,46.00000000001025,-26832.001215466185,20731.118761197264,-6100.882454268922,298.6620921218945,502.73057461744156
23500,47.000000000011475,-26625.683432127204,20978.460242368077,-5647.223189759126,302.22540797985334,501.28826378828586
24000,48.0000000000127,-26305.587710711054,20739.710430863357,-5565.877279847697,298.7858676916963,498.7750495012691
24500,49.00000000001392,-26560.982042408516,20459.796797056013,-6101.1852453525025,294.7533023270707,496.4474768981936
25000,50.00000000001514,-26495.579597578253,20492.662283070575,-6002.917314507678,295.22677773014857,493.3977603008142
25500,51.000000000016364,-26936.84705876604,20693.393921822757,-6243.453136943284,298.1186106251968,491.7922761289911
26000,52.000000000017586,-26338.604292721986,20964.385917558564,-5374.218375163422,302.0226467424483,493.0324707384922
26500,53.00000000001881,-26549.88742479204,20624.11991607287,-5925.767508719171,297.1206172353924,496.54638570698216
27000,54.00000000002003,-26660.625580240947,20339.239483354053,-6321.386096886894,293.0164978668013,494.91689777146024
27500,55.00000000002125,-26892.94713673141,20313.086448632566,-6579.860688098845,292.6397251438609,492.825132183288
28000,56.000000000022474,-26792.573969296434,20675.248823007303,-6117.325146289131,297.85720393333395,490.82541487516215
28500,57.0000000000237,-27011.11164896247,20839.808743994727,-6171.3029049677425,300.22793032044564,490.53940191585343
29000,58.00000000002492,-27260.914478925348,20711.432634941917,-6549.481843983431,298.3784846754791,490.8269320813196
29500,59.00000000002614,-26720.680677854558,20679.711233966686,-6040.969443887872,297.9214914910093,490.69913596317656
30000,60.00000000002736,-27040.86684379161,20688.365329661712,-6352.501514129897,298.0461663990774,486.82878478730004
30500,61.000000000028585,-26564.682734631475,20613.844920735708,-5950.837813895767,296.97259089685815,480.6274897513521
31000,62.00000000002981,-27023.7003539697,20300.444229790926,-6723.2561241787735,292.4575954878689,481.74852165894356
31500,63.00000000003103,-26719.324538892895,20937.423155171786,-5781.90138372111,301.6342087079852,481.63173546344177
32000,64.00000000003224,-26883.054468605747,20729.10565173158,-6153.948816874166,298.63309033517874,482.0422787455428
32500,65.00000000002991,-26647.486484971683,20871.65399282154,-5775.832492150144,300.68670771438735,481.7435710566239
33000,66.00000000002758,-26537.278967998107,20724.20377317301,-5813.075194825098,298.562471603865,480.1156062718291
33500,67.00000000002525,-26923.989768031675,21108.511489308734,-5815.4782787229415,304.0989864365577,480.68792823623875
34000,68.00000000002292,-27053.732431399607,20777.66155506969,-6276.070876329915,299.33260915241556,479.9973447467056
34500,69.00000000002059,-26616.10838578856,20519.37635627807,-6096.732029510491,295.61163303319086,480.5009886779354
35000,70.00000000001826,-27153.52860708022,20666.895690313206,-6486.632916767016,297.7368648375558,479.5810368258343
35500,71.00000000001593,-26868.035796104225,20267.861667666068,-6600.174128438157,291.9881960172954,477.60938343154686
36000,72.0000000000136,-27086.207782754496,20754.329915002076,-6331.877867752421,298.996482746721,476.21128889361665
