#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
500,1.0000000000000007,-8101.341126304368,4594.656232578115,-3506.684893726253,291.46103676366516,164.9830011713063
1000,2.0000000000000013,-8224.07722671185,4690.4293035812525,-3533.6479231305975,297.53638106705205,164.58887668460372
1500,2.999999999999891,-8128.913928625343,4592.686355876401,-3536.2275727489423,291.3360780558281,165.01462685439833
2000,3.999999999999781,-8113.17198355558,4892.264566280803,-3220.907417274777,310.3397578474013,165.4492041141761
2500,4.999999999999671,-7992.394073751662,4774.235252001853,-3218.1588217498092,302.85259350541435,165.62872997343013
3000,5.999999999999561,-8124.509800827715,4797.666128549398,-3326.8436722783163,304.3389261547227,167.45906570500432
3500,6.999999999999451,-8190.9125863649215,4809.418784017377,-3381.4938023475443,305.0844533441423,165.16548188410482
4000,7.999999999999341,-8211.389410901815,4516.214247413306,-3695.1751634885086,286.4850861887716,165.84886646601734
4500,8.999999999999675,-8126.391684076905,4568.637412297528,-3557.7542717793776,289.81053845639735,166.78364847462566
5000,10.000000000000009,-8250.238905322534,4713.281234563845,-3536.9576707586893,298.98598842810173,167.14648741371224
5500,11.000000000000343,-8226.279101556323,4757.890283050575,-3468.3888185057485,301.81575389103114,168.86395121018404
6000,12.000000000000677,-8363.47546481581,4778.123778029456,-3585.3516867863545,303.09926132344424,169.60007755129828
6500,13.00000000000101,-8137.405283450418,4718.979265210872,-3418.4260182395465,299.3474417851817,167.00488415468388
7000,14.000000000001345,-8083.875110718053,4717.163574508481,-3366.711536209572,299.23226383327994,167.27584436368372
7500,15.000000000001679,-8033.8507322214155,4746.423111796547,-3287.427620424868,301.08833633174834,166.63017146199684
8000,16.00000000000201,-8184.13258022868,4657.123083926895,-3527.0094963017855,295.4236081369888,170.07358578073297
8500,17.000000000001457,-8059.771627848051,4597.7962140780255,-3461.9754137700256,291.6602208194588,171.27122087186137
9000,18.000000000000902,-8261.567973682219,4765.82822805252,-3495.7397456296985,302.3192957368031,171.68383907360007
9500,19.000000000000348,-8183.679696433104,4847.192931237428,-3336.4867651956765,307.4806483050527,170.5795639113715
10000,19.999999999999794,-8220.72746590148,4680.717496424532,-3540.009969476948,296.9203146543624,173.1538415881964
10500,20.99999999999924,-8206.314104779154,4721.021566616448,-3485.2925381627065,299.4769947386393,172.73289255229147
11000,21.999999999998685,-8236.430286782328,4767.494803495215,-3468.935483287113,302.4250145940548,172.63018290452325
11500,22.99999999999813,-8281.659856301005,4581.246366853932,-3700.4134894470726,290.6103847955986,171.0578235895502
12000,23.999999999997577,-8306.228968919513,4874.2313986493755,-3431.9975702701377,309.1958277103169,173.3203049673186
12500,24.999999999997023,-8146.752666370613,4682.013919806679,-3464.738746563934,297.00255299471223,175.65355922738843
13000,25.99999999999647,-8164.630358723905,4813.765528151639,-3350.8648305722663,305.36018812989954,177.8677277274705
13500,26.999999999995914,-8175.015889855273,4461.549507752865,-3713.466382102408,283.01744010398323,175.9895094325869
14000,27.99999999999536,-8060.811141585614,4668.339637000445,-3392.471504585169,296.13512778552126,176.32363664847034
14500,28.999999999994806,-8311.230127913928,4686.1668657960145,-3625.063262117914,297.26599423653846,173.32394380597577
15000,29.99999999999425,-8207.136966692964,4543.877038130502,-3663.259928562462,288.23986940955814,172.9995145827567
15500,30.999999999993697,-8222.281146612135,4736.339868571631,-3485.9412780405037,300.44870795140594,174.90527333311314
16000,31.999999999993143,-8099.685682739684,4677.298164564134,-3422.38751817555,296.7034100681162,173.5607091189517
16500,32.999999999994365,-8120.142496130479,4602.723542904792,-3517.418953225687,291.9727848711809,175.27862596728465
17000,33.99999999999559,-8034.940249032613,4438.93833231566,-3596.001916716953,281.5831050195334,180.2334563851664
17500,34.99999999999681,-8247.328931484413,4702.872571744154,-3544.4563597402594,298.32571712526953,181.09312832847945
18000,35.99999999999803,-8282.122989303212,4636.936490734737,-3645.186498568475,294.143075909399,181.4457840949173
18500,36.999999999999254,-8230.380626361199,4618.43309171342,-3611.9475346477784,292.96931674453134,179.48761646299707
19000,38.000000000000476,-8286.342322475455,4645.480841239992,-3640.8614812354635,294.68508495875415,179.57339156876958
19500,39.0000000000017,-8164.893810216227,4639.058118006652,-3525.8356922095754,294.277660882245,178.4709028141071
20000,40.00000000000292,-8142.97146897015,4588.674970944196,-3554.296498025955,291.0816167094256,177.73091754679865
20500,41.00000000000414,-7967.3503995188885,4664.028637674329,-3303.3217618445597,295.8616604640342,171.31238911692992
21000,42.000000000005365,-8348.891557986117,4741.011756442036,-3607.8798015440807,300.7450681606196,174.38461208534133
21500,43.00000000000659,-8145.485086988514,4795.384814714204,-3350.1002722743096,304.1942114988417,172.69286058438757
22000,44.00000000000781,-8280.346886403095,4630.785321293471,-3649.561565109624,293.7528777896901,172.2577355013097
22500,45.00000000000903,-8349.236908199426,4574.422289515307,-3774.8146186841186,290.1775009071439,172.69195963025763
23000,46.00000000001025,-8167.404981207003,4580.250309735101,-3587.1546714719025,290.54720012500843,173.6485611948732
