stage_name,status,attempt_index,minimization_max_iterations,step_count,duration_ps,potential_energy_kj_per_mol,temperature_K,box_volume_nm3,notes
minimization,success,1,200,0,0.0,-83793.07722766469,,,platform=CPU; properties=Threads=16; temperature_target_K=298; pressure_atm=1.0; periodicized_npt_box_nm=8.076x8.096x8.516; nonbonded_periodicized=True
nvt,success,1,200,10000,20.0,-87874.1194749366,298.1080574842092,,platform=CPU; properties=Threads=16; temperature_target_K=298; pressure_atm=1.0; periodicized_npt_box_nm=8.076x8.096x8.516; nonbonded_periodicized=True
npt,success,1,200,10000,20.0,-23968.894983026017,298.8578079488181,522.2667862935575,platform=CPU; properties=Threads=16; temperature_target_K=298; pressure_atm=1.0; periodicized_npt_box_nm=8.076x8.096x8.516; nonbonded_periodicized=True
