panel_member_id,target_metal,topology_class,replicate_id,seed,success_status,failure_reason,mean_temperature_K,final_temperature_K,mean_box_volume_nm3,mean_min_metal_oxygen_distance_A,inner_sphere_occupancy_fraction,state_data_path,final_state_path,final_structure_path,screening_log_path,trajectory_path
hans_interface_ss_plus_if_u04,Dy,hans_interface_multichain,3,103,success,,298.08199624775995,298.2924229815097,483.0827577997693,2.207758709628187,1.0,results/openmm_screening/hans_interface_ss_plus_if_u04/Dy/replicate_3/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u04/Dy/replicate_3/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u04/Dy/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u04/Dy/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u04/Dy/replicate_3/trajectory.dcd
hans_interface_ss_plus_if_u04,Fe,hans_interface_multichain,1,101,success,,297.98693266488544,294.70544827476584,515.4895511639371,1.9276141190237013,1.0,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_1/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_1/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_1/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_1/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_1/trajectory.dcd
hans_interface_ss_plus_if_u04,Fe,hans_interface_multichain,2,102,success,,298.71396751902483,295.3305765750522,505.5993777457107,1.9309713430780509,1.0,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_2/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_2/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_2/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_2/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_2/trajectory.dcd
hans_interface_ss_plus_if_u04,Fe,hans_interface_multichain,3,103,success,,298.5049993414766,296.8916602086048,519.4915898013523,1.927355000679338,1.0,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_3/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_3/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u04/Fe/replicate_3/trajectory.dcd
hans_interface_ss_plus_if_u04,Nd,hans_interface_multichain,1,101,success,,298.5774202354604,301.349463409281,472.66221559827216,2.3121632356691966,1.0,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_1/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_1/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_1/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_1/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_1/trajectory.dcd
hans_interface_ss_plus_if_u04,Nd,hans_interface_multichain,2,102,success,,298.9796491144878,293.57911474894445,462.43762744775137,2.315523263706634,1.0,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_2/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_2/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_2/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_2/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_2/trajectory.dcd
hans_interface_ss_plus_if_u04,Nd,hans_interface_multichain,3,103,success,,297.6370072768823,299.98743400063694,482.4768826815849,2.312553416358789,1.0,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_3/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_3/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u04/Nd/replicate_3/trajectory.dcd
hans_interface_ss_plus_if_u04,Y,hans_interface_multichain,1,101,success,,297.8857020707147,293.82415411564847,490.85096430742686,2.190667311908063,1.0,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_1/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_1/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_1/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_1/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_1/trajectory.dcd
hans_interface_ss_plus_if_u04,Y,hans_interface_multichain,2,102,success,,298.62270456842214,297.93552223099783,475.5406956688917,2.1896401779880206,1.0,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_2/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_2/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_2/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_2/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_2/trajectory.dcd
hans_interface_ss_plus_if_u04,Y,hans_interface_multichain,3,103,success,,297.79983220748227,295.9195949791957,495.88577808195697,2.191923160926429,1.0,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_3/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_3/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u04/Y/replicate_3/trajectory.dcd
hans_interface_wt_reference,Al,hans_interface_multichain,1,101,success,,298.021662683562,298.45010605085406,547.4641791890342,1.7257231831038868,1.0,results/openmm_screening/hans_interface_wt_reference/Al/replicate_1/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Al/replicate_1/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Al/replicate_1/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Al/replicate_1/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Al/replicate_1/trajectory.dcd
hans_interface_wt_reference,Al,hans_interface_multichain,2,102,success,,298.62207713290906,295.3197863676096,557.2493552757821,1.7251339138367454,1.0,results/openmm_screening/hans_interface_wt_reference/Al/replicate_2/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Al/replicate_2/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Al/replicate_2/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Al/replicate_2/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Al/replicate_2/trajectory.dcd
hans_interface_wt_reference,Al,hans_interface_multichain,3,103,success,,298.76296752897656,299.47144369187146,573.4347624123264,1.7254066071848846,1.0,results/openmm_screening/hans_interface_wt_reference/Al/replicate_3/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Al/replicate_3/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Al/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Al/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Al/replicate_3/trajectory.dcd
hans_interface_wt_reference,Dy,hans_interface_multichain,1,101,success,,297.70095295851144,295.7693423927625,432.2097562582269,2.2026422653052675,1.0,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_1/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_1/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_1/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_1/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_1/trajectory.dcd
hans_interface_wt_reference,Dy,hans_interface_multichain,2,102,success,,298.10338282271437,289.60535461307876,468.6669762635693,2.206544786658344,1.0,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_2/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_2/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_2/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_2/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_2/trajectory.dcd
hans_interface_wt_reference,Dy,hans_interface_multichain,3,103,success,,298.3352259528992,298.17395341898606,458.30586493416456,2.2037317393338602,1.0,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_3/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_3/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Dy/replicate_3/trajectory.dcd
hans_interface_wt_reference,Fe,hans_interface_multichain,1,101,success,,298.24698218246414,298.9785159356298,441.55569938083335,1.9271928325014742,1.0,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_1/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_1/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_1/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_1/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_1/trajectory.dcd
hans_interface_wt_reference,Fe,hans_interface_multichain,2,102,success,,298.3700876450312,292.8883448693613,448.60883205634195,1.9261624449325174,1.0,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_2/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_2/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_2/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_2/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_2/trajectory.dcd
hans_interface_wt_reference,Fe,hans_interface_multichain,3,103,success,,298.39303267882826,302.86384666961953,446.16371873339244,1.9320924445214624,1.0,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_3/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_3/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Fe/replicate_3/trajectory.dcd
hans_interface_wt_reference,Nd,hans_interface_multichain,1,101,success,,298.0127076928673,297.6204565481569,463.58248912371744,2.3105066398294265,1.0,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_1/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_1/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_1/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_1/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_1/trajectory.dcd
hans_interface_wt_reference,Nd,hans_interface_multichain,2,102,success,,297.5262890948972,296.53222683217876,469.1255608337848,2.312084348564427,1.0,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_2/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_2/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_2/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_2/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_2/trajectory.dcd
hans_interface_wt_reference,Nd,hans_interface_multichain,3,103,success,,298.02442265002117,302.85948106603115,463.2581489993909,2.3109919434169224,1.0,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_3/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_3/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Nd/replicate_3/trajectory.dcd
hans_interface_wt_reference,Y,hans_interface_multichain,1,101,success,,297.86499755628114,293.59226704858963,481.1588803494324,2.1947656023237356,1.0,results/openmm_screening/hans_interface_wt_reference/Y/replicate_1/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Y/replicate_1/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Y/replicate_1/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Y/replicate_1/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Y/replicate_1/trajectory.dcd
hans_interface_wt_reference,Y,hans_interface_multichain,2,102,success,,298.2745046088084,299.5130177206512,500.9829876919102,2.1951295528123413,1.0,results/openmm_screening/hans_interface_wt_reference/Y/replicate_2/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Y/replicate_2/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Y/replicate_2/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Y/replicate_2/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Y/replicate_2/trajectory.dcd
hans_interface_wt_reference,Y,hans_interface_multichain,3,103,success,,298.23360042433,298.4133999516281,478.2228458542582,2.196487368380796,1.0,results/openmm_screening/hans_interface_wt_reference/Y/replicate_3/state_data.csv,results/openmm_screening/hans_interface_wt_reference/Y/replicate_3/final_state.xml,results/openmm_screening/hans_interface_wt_reference/Y/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_wt_reference/Y/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_wt_reference/Y/replicate_3/trajectory.dcd
hans_interface_ss_plus_if_u02,Al,hans_interface_multichain,1,101,success,,299.1365835008605,299.2186308949786,514.4083321380594,1.7261037921602036,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_1/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_1/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_1/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_1/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_1/trajectory.dcd
hans_interface_ss_plus_if_u02,Al,hans_interface_multichain,2,102,success,,298.0209875773503,299.01343258578686,527.737495646607,1.7265438551045091,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_2/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_2/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_2/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_2/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_2/trajectory.dcd
hans_interface_ss_plus_if_u02,Al,hans_interface_multichain,3,103,success,,298.039369047172,302.4438177962502,553.356366009722,1.7269929056621163,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_3/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_3/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Al/replicate_3/trajectory.dcd
hans_interface_ss_plus_if_u02,Dy,hans_interface_multichain,1,101,success,,299.0059899815801,300.4768232051706,470.6673581732819,2.2094402835620786,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_1/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_1/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_1/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_1/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_1/trajectory.dcd
hans_interface_ss_plus_if_u02,Dy,hans_interface_multichain,2,102,success,,298.30681595066574,298.91185094984155,464.0352424535303,2.205319492594006,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_2/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_2/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_2/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_2/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_2/trajectory.dcd
hans_interface_ss_plus_if_u02,Dy,hans_interface_multichain,3,103,success,,298.2807561894433,303.3572649914952,480.323227255541,2.2098591771153995,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_3/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_3/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Dy/replicate_3/trajectory.dcd
hans_interface_ss_plus_if_u02,Fe,hans_interface_multichain,1,101,success,,297.8151936213406,298.374981270745,510.53751782638096,1.9297472287942332,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_1/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_1/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_1/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_1/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_1/trajectory.dcd
hans_interface_ss_plus_if_u02,Fe,hans_interface_multichain,2,102,success,,298.22299004997876,300.55965378995916,498.7976813223397,1.9244851884434784,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_2/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_2/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_2/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_2/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_2/trajectory.dcd
hans_interface_ss_plus_if_u02,Fe,hans_interface_multichain,3,103,success,,298.53771530773145,302.0508156022674,523.2020553344821,1.9281602710781058,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_3/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_3/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Fe/replicate_3/trajectory.dcd
hans_interface_ss_plus_if_u02,Nd,hans_interface_multichain,1,101,success,,298.14569425030425,294.37792173758805,466.8440587029238,2.314877159136202,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_1/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_1/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_1/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_1/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_1/trajectory.dcd
hans_interface_ss_plus_if_u02,Nd,hans_interface_multichain,2,102,success,,297.6795004547459,294.8929111693415,484.75997340302007,2.315070617209455,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_2/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_2/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_2/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_2/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_2/trajectory.dcd
hans_interface_ss_plus_if_u02,Nd,hans_interface_multichain,3,103,success,,298.6408212487273,296.8840392546651,499.0445450634818,2.3157991211789524,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_3/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_3/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Nd/replicate_3/trajectory.dcd
hans_interface_ss_plus_if_u02,Y,hans_interface_multichain,1,101,success,,297.76042995746246,304.38080539796243,480.2438848305724,2.2045734416475553,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_1/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_1/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_1/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_1/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_1/trajectory.dcd
hans_interface_ss_plus_if_u02,Y,hans_interface_multichain,2,102,success,,298.0648994650746,300.00446713552157,477.96517408049056,2.2014772659755915,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_2/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_2/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_2/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_2/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_2/trajectory.dcd
hans_interface_ss_plus_if_u02,Y,hans_interface_multichain,3,103,success,,298.50474834160275,292.3902403910415,488.52812092440143,2.203335515722748,1.0,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_3/state_data.csv,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_3/final_state.xml,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_3/final_structure.pdb,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_3/screening_log.txt,results/openmm_screening/hans_interface_ss_plus_if_u02/Y/replicate_3/trajectory.dcd
