#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
500,1.0000000000000007,-29443.22740587986,20474.10960701283,-8969.117798867032,299.2610293295662,592.8191151170361
1000,2.0000000000000013,-29445.939067121973,20339.357308119696,-9106.581759002278,297.29141441368864,592.4698587310846
1500,2.999999999999891,-29184.767098111828,20316.143800859983,-8868.623297251845,296.9521128171732,593.7673587474205
2000,3.999999999999781,-29038.044854498025,20436.431935728433,-8601.612918769591,298.71031142740907,594.0077116633133
2500,4.999999999999671,-29015.982305925856,20350.392673381633,-8665.589632544223,297.4527134802026,594.1902584242745
3000,5.999999999999561,-29034.282491350907,20249.96337051344,-8784.319120837466,295.98478265790726,590.5503796400398
3500,6.999999999999451,-29237.834966936516,20495.62250689487,-8742.212460041646,299.5754738981524,586.7821703807024
4000,7.999999999999341,-29307.753521748768,20752.259788433297,-8555.49373331547,303.3266278438764,584.492195749845
4500,8.999999999999675,-29395.237087893336,20453.207730554273,-8942.029357339063,298.95551582084863,583.9166792797942
5000,10.000000000000009,-29458.88445677619,20459.511186475578,-8999.373270300614,299.0476506556986,584.7071017744337
5500,11.000000000000343,-28978.032591802916,20439.02233355465,-8539.010258248265,298.7481741298526,584.6592618500392
6000,12.000000000000677,-29048.616902461377,20442.829052997575,-8605.787849463803,298.8038152688679,584.8570725252409
6500,13.00000000000101,-29201.189024502426,20464.517336884193,-8736.671687618233,299.12082334808997,583.2628745161314
7000,14.000000000001345,-29076.73685902534,20211.66593332392,-8865.07092570142,295.42500591088356,580.9403575581902
7500,15.000000000001679,-29314.937447571712,20754.747769707432,-8560.18967786428,303.3629935687524,577.0638949736149
8000,16.00000000000201,-28963.886084908787,20250.63476669969,-8713.251318209095,295.9945961598198,570.8270414273371
8500,17.000000000001457,-29170.899888561347,20631.820990902554,-8539.078897658794,301.56622706396064,572.0193178076165
9000,18.000000000000902,-29169.30038873751,20249.40764763862,-8919.892741098887,295.97665990176637,568.8885430059572
9500,19.000000000000348,-29616.034797988686,20573.800936320444,-9042.233861668243,300.71817351783466,566.6135625527544
10000,19.999999999999794,-29651.644537784436,20545.051555297356,-9106.59298248708,300.29795649630364,566.1171869656795
10500,20.99999999999924,-29125.120973270925,20315.61748447451,-8809.503488796414,296.9444198827164,567.9025379219502
11000,21.999999999998685,-29414.588645082855,20479.385171596994,-8935.20347348586,299.33813993012734,564.4529280368619
11500,22.99999999999813,-29311.546409558436,20208.560286278014,-9102.986123280421,295.37961203786386,563.0708805778518
12000,23.999999999997577,-29551.959256821327,20640.274870700905,-8911.684386120422,301.6897936961045,563.4332901751212
12500,24.999999999997023,-29391.605744984678,20513.963891699586,-8877.641853285091,299.84356182975694,565.6743202580127
13000,25.99999999999647,-29164.028444405536,20380.8917990795,-8783.136645326034,297.8985057478609,565.4148556519264
13500,26.999999999995914,-29660.055235442636,20666.690986913887,-8993.36424852875,302.0759064150712,564.2617062084765
14000,27.99999999999536,-29541.117686856276,20514.28200437393,-9026.835682482346,299.8482115424035,563.062562314408
14500,28.999999999994806,-29722.204815564157,20620.88715524829,-9101.317660315868,301.406412010939,560.9926610378111
15000,29.99999999999425,-29874.109717863226,20439.0128307896,-9435.096887073625,298.7480352321274,561.333652503389
15500,30.999999999993697,-29676.455279869242,20321.892132550078,-9354.563147319164,297.0361336459919,559.4839994251787
16000,31.999999999993143,-29342.064785023704,20287.437260144958,-9054.627524878746,296.5325219735291,556.3711570223303
16500,32.999999999994365,-29497.505966413046,20673.882387357196,-8823.62357905585,302.18101994334154,556.3630383264277
17000,33.99999999999559,-29634.15452444804,20409.457443305342,-9224.697081142698,298.3160371696698,556.3693257851777
17500,34.99999999999681,-29615.02057300219,20341.06751861834,-9273.953054383852,297.31641180620136,556.5611662171568
18000,35.99999999999803,-29062.54418134994,20267.67239753358,-8794.871783816357,296.2436276946974,556.233639069817
18500,36.999999999999254,-29630.61992513753,21093.41786790073,-8537.202057236798,308.31318501218186,555.3686064507626
19000,38.000000000000476,-29297.066871855146,20719.1213781376,-8577.945493717547,302.84225831739695,545.533015204459
19500,39.0000000000017,-29456.411376476404,20329.857625933546,-9126.553750542858,297.1525617493287,545.7416683641393
20000,40.00000000000292,-29527.162128739055,20490.65424161133,-9036.507887127726,299.50285495592374,542.7369581125284
20500,41.00000000000414,-29746.05040687849,20610.52195544386,-9135.528451434631,301.2549084573184,545.3730926973317
21000,42.000000000005365,-29419.730734972392,20813.21069868161,-8606.520036290782,304.2175204145226,542.247381621152
21500,43.00000000000659,-29912.3443040894,20769.80561219248,-9142.538691896923,303.5830874105873,541.7945917010015
22000,44.00000000000781,-29731.93137695254,20314.873202281626,-9417.058174670914,296.9335410381937,540.5922044031149
22500,45.00000000000903,-29650.660782618677,20465.44996444414,-9185.210818174539,299.13445515376685,542.1310174956653
23000,46.00000000001025,-29211.784599084418,20273.465145368544,-8938.319453715874,296.32829773471434,543.4762413671953
23500,47.000000000011475,-30063.50211687938,20606.437464064336,-9457.064652815043,301.19520724842647,540.9931560924459
24000,48.0000000000127,-29753.103514101018,20264.571671153844,-9488.531842947174,296.1983057448847,540.9657722972174
24500,49.00000000001392,-29802.34412005331,20391.94959254148,-9410.394527511828,298.0601326374822,538.6679612460841
25000,50.00000000001514,-29776.679995748873,20504.474172098868,-9272.205823650005,299.7048547841139,538.7111245299981
25500,51.000000000016364,-29566.309166956424,20216.813903237038,-9349.495263719386,295.500251516418,539.8548151944398
26000,52.000000000017586,-29801.972801339383,20433.514514150786,-9368.458287188598,298.6676687630357,538.6325711827876
26500,53.00000000001881,-29802.48184646807,20568.790858267766,-9233.690988200302,300.64494341680245,535.4797997094824
27000,54.00000000002003,-29573.874809411373,20109.77109954875,-9464.103709862622,293.93565406974284,533.7845909014588
27500,55.00000000002125,-29986.87784414997,21029.625426087892,-8957.252418062079,307.38075902801023,535.6840099252094
28000,56.000000000022474,-29816.185618540294,20314.66252033085,-9501.523098209444,296.9304615930476,535.8785076800667
28500,57.0000000000237,-30024.01230111353,20328.046387566665,-9695.965913546865,297.1260876770277,535.8125311958618
29000,58.00000000002492,-29597.54813134682,19807.86414162932,-9789.683989717498,289.5228132320743,539.756751524686
29500,59.00000000002614,-29697.382638740954,19953.29461906328,-9744.088019677674,291.64850637371256,534.6771710980335
30000,60.00000000002736,-29886.097021934525,19983.472468942313,-9902.624552992213,292.08960269443656,533.6254505236849
30500,61.000000000028585,-29591.59542274726,20048.819506906224,-9542.775915841037,293.0447515248414,530.9869509686603
31000,62.00000000002981,-30101.742629220695,20209.351540192347,-9892.391089028348,295.39117744732044,528.4443499406826
31500,63.00000000003103,-29959.00923621829,20593.360300629756,-9365.648935588535,301.00406411862696,528.060559024817
32000,64.00000000003224,-29336.757152878945,20613.22546012485,-8723.531692754095,301.2944243927685,528.2960252252371
32500,65.00000000002991,-29952.157403102516,20491.25135839248,-9460.906044710035,299.5115827485353,527.5709467430265
33000,66.00000000002758,-29925.007000404836,20427.20361775547,-9497.803382649367,298.5754251740589,523.4471002667118
33500,67.00000000002525,-30039.507143719962,20317.61310954063,-9721.894034179331,296.97358905407015,521.6998836314417
34000,68.00000000002292,-29934.2088572976,20760.098839012408,-9174.110018285191,303.44120778851374,522.3283651088215
34500,69.00000000002059,-29721.249589540006,20708.097521333686,-9013.15206820632,302.68112746493773,520.4268280959074
35000,70.00000000001826,-29530.53895605541,20416.275298500565,-9114.263657554846,298.41569075181354,517.8698071277353
35500,71.00000000001593,-30170.435105685083,20579.371249879285,-9591.063855805798,300.7995923341497,514.1974074428023
36000,72.0000000000136,-29942.220375484598,20554.66227721829,-9387.558098266309,300.4384321794891,510.79188210217035
36500,73.00000000001127,-29454.427204789026,20415.17362687352,-9039.253577915508,298.3995881035704,506.80767955099145
37000,74.00000000000894,-29535.231538102053,20357.791972721883,-9177.43956538017,297.56086577494864,509.5567687663898
37500,75.00000000000661,-29840.867855942517,20444.02026267394,-9396.847593268576,298.82122665528414,504.2343432554421
38000,76.00000000000428,-29881.728121078217,20436.472876323493,-9445.255244754724,298.7109098380288,507.32021338223234
38500,77.00000000000195,-29705.282789533692,20939.729019666236,-8765.553769867456,306.066782907185,506.71617873059057
39000,77.99999999999962,-29543.2022064279,20579.171392275493,-8964.030814152407,300.79667110370895,505.82375535380845
39500,78.99999999999729,-29722.063655620157,20281.96283044614,-9440.100825174017,296.4525046493032,499.4574674887793
40000,79.99999999999496,-29981.11591574166,20072.232812071517,-9908.883103670141,293.38697347921504,496.96110560952246
40500,80.99999999999262,-29562.690888349447,20451.507996420223,-9111.182891929224,298.93067155673623,494.2251420239637
41000,81.9999999999903,-29877.94083717757,20408.78624948024,-9469.154587697332,298.3062266255809,491.69986131295116
41500,82.99999999998796,-29811.045605479212,20413.02143283182,-9398.02417264739,298.3681304325607,489.4457047789753
42000,83.99999999998563,-29898.65025502767,20304.463920821483,-9594.186334206188,296.78139316245523,486.69896351493026
42500,84.9999999999833,-29449.983441851706,20586.405637200573,-8863.577804651133,300.9024108708713,483.2051173376815
43000,85.99999999998097,-29507.611808560843,20727.028268363556,-8780.583540197287,302.9578298442293,483.2143780969453
