#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
500,1.0000000000000007,-9639.704698771551,5097.579344194257,-4542.125354577294,297.9095591561702,209.43324822086265
1000,2.0000000000000013,-9640.586085252706,5283.614545778515,-4356.971539474191,308.78171261359824,212.61731467665913
1500,2.999999999999891,-9357.207486881645,5030.411698348388,-4326.795788533257,293.98418940468406,213.35484526005226
2000,3.999999999999781,-9482.89364651736,5229.820163921724,-4253.073482595635,305.6378948322649,214.48036735702706
2500,4.999999999999671,-9506.85171409982,5145.1306389873125,-4361.721075112507,300.68852232919824,213.8466838083696
3000,5.999999999999561,-9535.162026175989,5288.121140957012,-4247.040885218977,309.045084243988,215.99697232999836
3500,6.999999999999451,-9357.18663344753,5471.258979208254,-3885.927654239277,319.74791179690857,212.97900161795255
4000,7.999999999999341,-9427.614865814428,5192.4065442132405,-4235.208321601188,303.45139135655444,210.06937032649358
4500,8.999999999999675,-9392.610392763008,5029.503986575078,-4363.106406187931,293.9311414782137,209.69421622335875
5000,10.000000000000009,-9570.214187901336,5196.55007787229,-4373.664110029046,303.69354517160434,209.4455155274591
5500,11.000000000000343,-9694.117011492835,5175.753584558814,-4518.363426934022,302.47816945370244,210.5611036263192
6000,12.000000000000677,-9484.226997327789,5089.580370073961,-4394.646627253828,297.44208808941903,214.72165238898435
6500,13.00000000000101,-9554.841590935579,5117.3367594478605,-4437.504831487719,299.0642097208485,213.29830392842135
7000,14.000000000001345,-9533.214077295703,4960.438664749294,-4572.775412546409,289.8948689282765,210.46274876136115
7500,15.000000000001679,-9526.660239538152,5266.045236067413,-4260.61500347074,307.75493795109617,208.04469398084655
8000,16.00000000000201,-9234.86362248602,5068.013101130282,-4166.850521355738,296.1816671818894,205.87272503558043
8500,17.000000000001457,-9327.925490845359,5201.059955846353,-4126.865534999006,303.95710865308916,205.72431415312187
9000,18.000000000000902,-9443.700772951775,5039.548607306314,-4404.1521656454615,294.5181629509332,206.29403951867596
9500,19.000000000000348,-9305.574954506934,4958.503548931923,-4347.07140557501,289.7817780941484,203.9716814824704
10000,19.999999999999794,-9635.773565971103,5110.316561491262,-4525.457004479841,298.65393968143826,202.12309423989643
10500,20.99999999999924,-9440.98011936155,5366.532551294449,-4074.4475680671003,313.62755508145403,203.13982605905105
11000,21.999999999998685,-9292.348943935749,5339.752257946576,-3952.5966859891732,312.0624778464279,202.9812326518316
11500,22.99999999999813,-9444.192533128724,5312.836919203646,-4131.355613925078,310.48950837248,203.51318892180925
12000,23.999999999997577,-9474.252755804362,5277.598904465602,-4196.65385133876,308.4301502482939,205.57802208962087
12500,24.999999999997023,-9639.534220667741,5287.461247832843,-4352.072972834899,309.00651918076136,207.08488379174486
13000,25.99999999999647,-9568.124105227873,5051.772811714074,-4516.351293513799,295.2325622962417,208.37269834127
13500,26.999999999995914,-9631.616352773644,5043.138687969037,-4588.477664804607,294.7279722104565,207.36265688208405
14000,27.99999999999536,-9662.772749932601,4905.6678090991,-4757.104940833501,286.6939846732939,207.19019883716402
14500,28.999999999994806,-9757.45852579849,5036.859206170944,-4720.599319627547,294.3609906437391,207.79804429894008
15000,29.99999999999425,-9591.999013933375,5083.725182545986,-4508.273831387389,297.0999028643431,204.49732358256992
15500,30.999999999993697,-9665.501466868303,5167.289783366177,-4498.211683502126,301.9835332525111,204.85944938283131
16000,31.999999999993143,-9564.29366132294,5001.0465260915935,-4563.247135231346,292.26804828536433,205.37609149505553
16500,32.999999999994365,-9692.121894478529,5042.999309356378,-4649.122585122151,294.7198267323287,205.3687882451728
17000,33.99999999999559,-9604.139637557451,5104.049530996406,-4500.090106561045,298.28768578603456,205.35909346286385
17500,34.99999999999681,-9567.67636459004,5048.438674567929,-4519.23769002211,295.0377107284078,200.0815970247413
18000,35.99999999999803,-9687.879245857235,5130.061546838099,-4557.817699019136,299.8078638252421,201.19483326973523
18500,36.999999999999254,-9718.581932728739,5124.59197660977,-4593.989956118969,299.48821460637294,200.76603095627786
19000,38.000000000000476,-9557.34592343225,5077.321585778968,-4480.024337653283,296.7256678478644,202.66010937146288
19500,39.0000000000017,-9562.095690449743,4875.777143037101,-4686.318547412642,284.9471329720927,205.07665694923477
20000,40.00000000000292,-9643.820202215165,5096.038937229174,-4547.781264985992,297.81953565110956,203.45660140489022
20500,41.00000000000414,-9576.741659606578,4871.100650022058,-4705.641009584519,284.67383227808875,206.73168996615107
21000,42.000000000005365,-9559.716071294562,5145.316978761292,-4414.39909253327,300.699412282286,204.79229600344465
