#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
500,1.0000000000000007,-25781.66871555926,20775.05832931496,-5006.610386244298,298.5619777054262,510.968440479552
1000,2.0000000000000013,-26027.95147944457,21064.926363973333,-4963.025115471239,302.7277216628845,506.25957009068935
1500,2.999999999999891,-26313.811640356125,20623.569828821157,-5690.241811534968,296.3849101087861,504.4082472820717
2000,3.999999999999781,-26311.3622811746,20773.158595060566,-5538.203686114033,298.5346762939396,503.7560822506536
2500,4.999999999999671,-26285.36445806486,20688.18652957074,-5597.177928494122,297.3135279573036,502.5137200995317
3000,5.999999999999561,-26187.59286603726,20557.335149709194,-5630.257716328066,295.4330400117261,499.01756302232263
3500,6.999999999999451,-26572.744839175604,20955.12469452278,-5617.620144652825,301.14974276786234,498.30039178082717
4000,7.999999999999341,-26119.470586372292,21016.203980136335,-5103.266606235957,302.0275238080188,497.87661016766987
4500,8.999999999999675,-26108.6741123521,20752.866420956547,-5355.807691395552,298.2430539294483,493.92518037149205
5000,10.000000000000009,-26374.72856781276,20592.422281253926,-5782.306286558833,295.9372832836318,490.3034181673056
5500,11.000000000000343,-26325.82176565303,20752.59093880374,-5573.230826849289,298.2390949275018,487.92033194742885
6000,12.000000000000677,-26587.532389836626,20396.27575625775,-6191.256633578876,293.11842744724316,484.91062045805904
6500,13.00000000000101,-26278.073185607656,20746.76806995995,-5531.305115647705,298.15541346628214,483.876740357343
7000,14.000000000001345,-26476.066609679496,20917.07836588921,-5558.988243790285,300.60297235975037,477.707311912973
7500,15.000000000001679,-26421.031481428065,20904.21611008134,-5516.815371346725,300.4181266437539,477.01805622389645
8000,16.00000000000201,-26543.2627117448,20756.386424473872,-5786.876287270927,298.29364051240776,470.5616960537383
8500,17.000000000001457,-26187.035820588455,20442.73683383841,-5744.298986750044,293.78612767647587,469.29508125054974
9000,18.000000000000902,-26166.97153722396,20640.001084496576,-5526.9704527273825,296.62104654281546,468.4988406814422
9500,19.000000000000348,-26032.230620530096,20836.75599183286,-5195.474628697237,299.4486455476605,464.52326582046345
10000,19.999999999999794,-26563.51526949135,20560.508018563316,-6003.007250928033,295.47863786204596,465.8574645579772
