step,time_ps,coordination_number,mean_metal_oxygen_distance_A,bias_potential_kj_per_mol,escape_condition_met
0,0.0,7.484277792558638,2.071070092140361,0.0,FALSE
500,1.0,7.527892816009942,2.0720401440667366,1.9439510528812975,FALSE
1000,2.0,7.497247710458522,2.057417488874522,3.666897798338911,FALSE
1500,3.0,7.546636621954488,2.065713008427243,5.22833287516743,FALSE
2000,4.0,7.4604830938334485,2.062985938714805,6.554044113197343,FALSE
2500,5.0,7.481867780918236,2.070454980072925,7.980976923519775,FALSE
3000,6.0,7.505675846177858,2.0728330134276347,9.255813113116567,FALSE
3500,7.0,7.513705877669518,2.0789896653106887,10.396989356972725,FALSE
4000,8.0,7.4253399487590634,2.0706161014102835,10.903996900336995,FALSE
4500,9.0,7.375393507449935,2.066906357063897,11.127383300969596,FALSE
5000,10.0,7.422016575203893,2.063254153530116,12.943997376117466,FALSE
5500,11.0,7.396714700544386,2.0651219664476144,13.526097533263927,FALSE
6000,12.0,7.431366988205857,2.0631185479318654,14.896157449394437,FALSE
6500,13.0,7.374727305230738,2.068610918092193,14.862886508031572,FALSE
7000,14.0,7.402832994382979,2.065756779005102,16.22290516719784,FALSE
7500,15.0,7.414317090939674,2.062387861955812,17.14692885621741,FALSE
8000,16.0,7.422050194744466,2.0638038852995146,17.975409586567764,FALSE
8500,17.0,7.396042111548881,2.069942047463874,18.31844066885214,FALSE
9000,18.0,7.360874599703804,2.0635520761280928,18.233408091913336,FALSE
9500,19.0,7.426361371900691,2.069674210882587,20.069293077633354,FALSE
10000,20.0,7.377524577973791,2.0589889463025695,19.906081369791657,FALSE
10500,21.0,7.378025308198609,2.061641355438,20.553082425455155,FALSE
11000,22.0,7.3653918730714745,2.060569006189274,20.8660548702301,FALSE
11500,23.0,7.408376780281206,2.0647780778373197,22.29574902202554,FALSE
12000,24.0,7.416573732992515,2.0688335393824704,22.939258388959253,FALSE
12500,25.0,7.400330221678111,2.0643806582994433,23.251761818545397,FALSE
13000,26.0,7.365790512141736,2.0640007614787725,23.02065207933311,FALSE
13500,27.0,7.432149405774675,2.0668397623900376,24.610939575881492,FALSE
14000,28.0,7.380735884031624,2.0632933340095607,24.38491279975628,FALSE
14500,29.0,7.379032287393095,2.0650543579357903,24.829637385620384,FALSE
15000,30.0,7.414302288849935,2.061649988783582,25.89388430348501,FALSE
15500,31.0,7.401135319199135,2.0627922258333147,26.17491911227932,FALSE
16000,32.0,7.400314697734907,2.0701126244918866,26.614718092692613,FALSE
16500,33.0,7.358901423021763,2.0630374412706822,26.081768104058053,FALSE
17000,34.0,7.393400113191651,2.0637427133362536,27.36436507759264,FALSE
17500,35.0,7.388052537363201,2.0717113470091943,27.66876726964593,FALSE
18000,36.0,7.401649031426189,2.0596911490509164,28.30685421471526,FALSE
18500,37.0,7.374295466955319,2.0635773580065617,28.17349003281802,FALSE
19000,38.0,7.415417171719482,2.056041270450965,29.22823264919819,FALSE
19500,39.0,7.378106465729257,2.060584813422088,29.023056842223706,FALSE
20000,40.0,7.412407921976406,2.062113041899634,29.97663172609789,FALSE
20500,41.0,7.425294374637866,2.0657981944398305,30.422693388236436,FALSE
21000,42.0,7.40998281766403,2.0662533435859523,30.657923354547712,FALSE
21500,43.0,7.421594283463436,2.0642219439204985,31.090197749188988,FALSE
22000,44.0,7.341193929558038,2.0695618400215148,29.5743120178988,FALSE
22500,45.0,7.41664130076896,2.057884289626066,31.706348184472454,FALSE
23000,46.0,7.455754140812815,2.0651626706418305,31.969147818504407,FALSE
23500,47.0,7.401761240632115,2.0631280974120276,32.21284360756373,FALSE
24000,48.0,7.376730513450724,2.071602670632583,32.01742738677078,FALSE
24500,49.0,7.395282680616213,2.061113680646933,32.73060407620633,FALSE
25000,50.0,7.449460059896257,2.0710599533921203,33.24090713527248,FALSE
25500,51.0,7.423705283219224,2.068280244563972,33.62296915023394,FALSE
26000,52.0,7.460581014526303,2.0672701816752452,33.69754740266394,FALSE
26500,53.0,7.4587599325600165,2.0707626453686907,34.00483805893161,FALSE
27000,54.0,7.415174461855394,2.0667185581172767,34.42023904053003,FALSE
27500,55.0,7.430894511780087,2.071052032910723,34.75216287478178,FALSE
28000,56.0,7.405721449979537,2.073570772748279,34.838999617619976,FALSE
28500,57.0,7.41852327599384,2.0718431873372705,35.24224060593089,FALSE
29000,58.0,7.445584645140933,2.063825301296225,35.49537721897942,FALSE
29500,59.0,7.438796997195942,2.0733495363194745,35.779087621912545,FALSE
30000,60.0,7.4652520698279625,2.076402348721926,35.71341045058545,FALSE
30500,61.0,7.4521544830586635,2.068152837594248,36.20092215127916,FALSE
31000,62.0,7.390742535175305,2.0660513528099362,36.11578412989594,FALSE
31500,63.0,7.424854317373185,2.0648138786483106,36.79730591942514,FALSE
32000,64.0,7.397887322342064,2.069450728411782,36.73829123651514,FALSE
32500,65.0,7.393449004901339,2.065178805050834,36.888316035668275,FALSE
33000,66.0,7.418914224554185,2.0751521013170278,37.448541257064065,FALSE
33500,67.0,7.367329602358171,2.0676132564895853,36.62658481031102,FALSE
34000,68.0,7.411355099061126,2.0729241915743337,37.87369970303981,FALSE
34500,69.0,7.409008337498872,2.063661097192636,38.084030755682726,FALSE
35000,70.0,7.417957615056224,2.068322672004271,38.394789050227494,FALSE
35500,71.0,7.447195480058979,2.064557852391707,38.56694984757409,FALSE
36000,72.0,7.457748724365427,2.0706093408224397,38.63997026322213,FALSE
36500,73.0,7.431897632824759,2.065906912257027,39.083941374571,FALSE
37000,74.0,7.423943239065028,2.064324061722755,39.28098419930154,FALSE
37500,75.0,7.426710211315269,2.0618671376853683,39.48631443522337,FALSE
38000,76.0,7.404270632238959,2.0680994993488926,39.51086140759776,FALSE
38500,77.0,7.463427515593699,2.070151975190406,39.56649237981468,FALSE
39000,78.0,7.439005353682884,2.066212794385081,40.08565253608329,FALSE
39500,79.0,7.430488934757543,2.0713522307838748,40.29976864317375,FALSE
40000,80.0,7.424305550279449,2.0724525313179716,40.479991876556085,FALSE
40500,81.0,7.469348161901906,2.067333849427453,40.22218038937102,FALSE
41000,82.0,7.434670775416224,2.071131429755714,40.878220979146,FALSE
41500,83.0,7.483633266346903,2.0674881491324397,40.195378519950076,FALSE
42000,84.0,7.408043092635948,2.0731167189496977,41.10278870761961,FALSE
42500,85.0,7.472560004161898,2.069233085718776,40.89371573438875,FALSE
43000,86.0,7.460792874059173,2.0783758652410995,41.2881616887482,FALSE
43500,87.0,7.487481073645997,2.069407933178489,40.80603726395291,FALSE
44000,88.0,7.451903623957315,2.066334263121981,41.862609549475046,FALSE
44500,89.0,7.420652772991522,2.0712482826845253,42.14869392368347,FALSE
45000,90.0,7.412411004096216,2.0616104421470416,42.24505527732788,FALSE
45500,91.0,7.409420282978821,2.077016998027637,42.34827058769338,FALSE
46000,92.0,7.387934759398883,2.0741475387174644,42.10858452921725,FALSE
46500,93.0,7.325723385967632,2.078024841206994,39.43532103041854,FALSE
47000,94.0,7.40501341453957,2.0714831863028675,42.87038666064537,FALSE
47500,95.0,7.338353543290731,2.0733096065985404,40.58971435552244,FALSE
48000,96.0,7.39411691592948,2.0708736949060618,43.0164731605745,FALSE
48500,97.0,7.412058738311487,2.0728498153914265,43.47988485245914,FALSE
49000,98.0,7.3144072122719255,2.0748603291771466,39.605362459938455,FALSE
49500,99.0,7.321081098436233,2.065461323137537,40.29183147826131,FALSE
50000,100.0,7.3574457128607555,2.0729020327618475,42.48303719831572,FALSE
50500,101.0,7.338770011647398,2.0691235937125225,41.75135856003856,FALSE
51000,102.0,7.370278205817903,2.0745273415875682,43.38357305132869,FALSE
51500,103.0,7.3788038278907315,2.066093888203603,43.86968824522534,FALSE
52000,104.0,7.325053813453781,2.069353432090094,41.44730184736306,FALSE
52500,105.0,7.380785598358691,2.073174684394961,44.25073528461982,FALSE
53000,106.0,7.359877639414024,2.063142804842813,43.643980908926885,FALSE
53500,107.0,7.461281518413402,2.0713953408166814,44.83313852269078,FALSE
54000,108.0,7.390373000721708,2.0642911541728313,44.98870175163264,FALSE
54500,109.0,7.437219216068993,2.0781022707381718,45.46015797733952,FALSE
55000,110.0,7.453039208285684,2.0695330051652667,45.45394792471039,FALSE
55500,111.0,7.371175271761652,2.076125173416216,44.79525281090307,FALSE
56000,112.0,7.3296251346722325,2.0748413984528282,42.879183544985274,FALSE
56500,113.0,7.33969473984073,2.0751644702731333,43.63015230268919,FALSE
57000,114.0,7.365810309470994,2.073684903614561,45.06432309411651,FALSE
57500,115.0,7.37466938266798,2.0793791851582113,45.49058333880963,FALSE
58000,116.0,7.401859581819699,2.0884238587007142,46.15421261590052,FALSE
58500,117.0,7.370014722849751,2.071291681223134,45.667817782835634,FALSE
59000,118.0,7.3561337584793876,2.077095861153928,45.17669118830261,FALSE
59500,119.0,7.339351601363739,2.078051857817878,44.43712337681742,FALSE
60000,120.0,7.407436796246527,2.075073531128228,47.02214083589972,FALSE
60500,121.0,7.3854989227568275,2.0786966750827944,46.692653764949796,FALSE
61000,122.0,7.342782877033459,2.0776420777698883,45.071195041697486,FALSE
61500,123.0,7.387591157838939,2.072879226337164,47.083872986759,FALSE
