#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
500,1.0000000000000007,-6782.172240189865,4824.754180118989,-1957.418060070876,288.3401479478995,176.65984198942743
1000,2.0000000000000013,-7033.096779664159,4965.260544750608,-2067.8362349135514,296.7371821703773,177.0274634880385
1500,2.999999999999891,-7007.315331514705,4901.737581969295,-2105.5777495454095,292.94088088689915,176.46786967769265
2000,3.999999999999781,-7064.166052612702,4867.975598368781,-2196.1904542439206,290.92317490998096,176.72008467934296
2500,4.999999999999671,-7033.153929718716,4786.291632079658,-2246.862297639059,286.04152373242897,175.41307353860756
3000,5.999999999999561,-6964.226701979367,4807.881088071077,-2156.34561390829,287.3317670696609,175.4061827875983
3500,6.999999999999451,-7166.221615931188,5015.35748870604,-2150.864127225148,299.73110884365104,171.31470566010046
4000,7.999999999999341,-6898.739561987485,5016.575987774825,-1882.16357421266,299.80392959029456,173.48810343882633
4500,8.999999999999675,-6854.906117113637,5086.167949272671,-1768.7381678409665,303.9629303860156,176.33722951512112
5000,10.000000000000009,-6943.293813592538,5277.814141069983,-1665.4796725225551,315.4162167574108,174.16802271506006
5500,11.000000000000343,-6918.210505202186,4983.045127129841,-1935.1653780723454,297.80003613619186,173.1117249551809
6000,12.000000000000677,-7056.804360858827,4888.249782408266,-2168.554578450561,292.1348140955703,174.91661313709383
6500,13.00000000000101,-7079.152270503806,5060.409125877186,-2018.74314462662,302.42351455848535,174.58605096615776
7000,14.000000000001345,-6972.124957245372,4926.643229524427,-2045.481727720945,294.42930865600215,175.6778704277787
7500,15.000000000001679,-7149.089400107196,4886.459215717261,-2262.6301843899346,292.02780506561345,172.99174886838543
8000,16.00000000000201,-6994.998117365522,4994.735531269501,-2000.2625860960216,298.4986857944667,171.33438118225038
8500,17.000000000001457,-6928.090850578188,5038.051768977362,-1890.0390816008257,301.0873794196667,172.7215735221341
9000,18.000000000000902,-6892.160667644333,5042.15919761291,-1850.0014700314232,301.33285028434614,175.55276809119516
9500,19.000000000000348,-6926.716121795487,5006.261100934819,-1920.455020860668,299.1874845059484,171.9920536346383
10000,19.999999999999794,-7003.346778000792,5132.178347879848,-1871.1684301209443,306.7126342354267,173.67989076411467
10500,20.99999999999924,-6883.109975867028,4976.18063476828,-1906.9293410987484,297.38979580700044,174.17263119897754
11000,21.999999999998685,-6985.655539258965,5013.11477016619,-1972.540769092775,299.5970780160805,171.71696928715457
11500,22.99999999999813,-7055.459024785747,5149.319092346482,-1906.139932439265,307.7370107344019,170.96757306989747
12000,23.999999999997577,-7009.326971816836,4956.928445734126,-2052.3985260827094,296.2392337623468,171.45179243556012
12500,24.999999999997023,-7218.0438399956565,5037.414581401895,-2180.6292585937617,301.04929939467024,171.52866510484907
13000,25.99999999999647,-7090.00737711908,5122.693951196358,-1967.3134259227218,306.1458214526775,174.65212454774905
13500,26.999999999995914,-6876.477561863754,4854.754728400291,-2021.7228334634628,290.13306054137286,173.22834109144134
14000,27.99999999999536,-7164.892048424466,5037.421144382051,-2127.470904042415,301.0496916158278,173.01744564259624
14500,28.999999999994806,-6917.983694513326,4837.441195025349,-2080.542499487977,289.0983577174647,172.6246216377842
15000,29.99999999999425,-7265.420525668765,4948.944218167541,-2316.4763075012233,295.76207507781004,170.76922615471196
15500,30.999999999993697,-7014.750717619914,5059.924542105339,-1954.826175514575,302.39455454285536,172.16603684922526
16000,31.999999999993143,-7097.383651141119,5033.390791174048,-2063.992859967071,300.80882698378775,171.90250412816346
16500,32.999999999994365,-7196.492261169909,5222.467136398043,-1974.025124771866,312.1085324858804,172.02364551653346
17000,33.99999999999559,-7100.992349100674,4985.545287384006,-2115.447061716668,297.9494523656342,169.87477457973623
17500,34.99999999999681,-6979.320157936526,5007.217272284871,-1972.102885651655,299.244627850095,168.81258409471133
18000,35.99999999999803,-7006.113023271694,4954.363432411659,-2051.749590860035,296.08594174097584,166.77240344476556
18500,36.999999999999254,-7125.674449413233,4969.484091970457,-2156.190357442776,296.98959259063344,168.32278961469387
19000,38.000000000000476,-6966.836183865256,5005.739171704023,-1961.0970121612336,299.1562926263193,173.35000738070104
19500,39.0000000000017,-7260.435045844684,5184.808149845598,-2075.6268959990866,309.85793124305553,175.21632430914818
20000,40.00000000000292,-7088.107307210517,4999.909919188083,-2088.197388022434,298.8079209849624,175.2374190802492
20500,41.00000000000414,-7199.910022393729,4966.5603114928435,-2233.349710900886,296.8148596894307,172.1462206649177
21000,42.000000000005365,-7146.689632962772,4924.334777733641,-2222.3548552291304,294.29134943444666,172.5553815111911
21500,43.00000000000659,-6973.767471041239,4984.1654246193475,-1989.6020464218918,297.86698809515406,170.41709287543068
