#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
500,1.0000000000000007,-6716.491293093524,5066.106901391586,-1650.3843917019385,302.7640287843844,182.0959776986614
1000,2.0000000000000013,-6835.947757816838,5188.754172792337,-1647.1935850245009,310.0937560742888,180.6791713979695
1500,2.999999999999891,-6973.820695877462,4974.657691618043,-1999.1630042594188,297.2987806719569,182.34176269884878
2000,3.999999999999781,-6768.903724973439,5120.837380726098,-1648.0663442473415,306.03486786124347,179.4975319794065
2500,4.999999999999671,-6831.195750457455,4855.197093737862,-1975.9986567195929,290.1594974710319,177.08890608386565
3000,5.999999999999561,-6974.612376460007,4850.35319710706,-2124.2591793529473,289.87001331929525,174.84817506269457
3500,6.999999999999451,-7152.187601461457,5064.869481408092,-2087.3181200533654,302.6900772735313,173.16678846297668
4000,7.999999999999341,-7092.199401579678,4901.7868087339475,-2190.4125928457306,292.9438228093418,173.42015621357376
4500,8.999999999999675,-7159.633253965509,4921.30939328248,-2238.323860683028,294.1105444094277,170.78540050233627
5000,10.000000000000009,-7067.534323789935,4859.337000790695,-2208.19732299924,290.4069093323498,169.79608955102077
5500,11.000000000000343,-6915.95870322656,4965.095537602833,-1950.8631656237267,296.7273209041603,169.55810507467936
6000,12.000000000000677,-6765.043415292031,4933.823343313589,-1831.2200719784414,294.8584113615412,166.72360893945645
6500,13.00000000000101,-6785.745712173879,5143.18770428238,-1642.558007891499,307.37058266873714,166.9490889939549
7000,14.000000000001345,-6957.357298987172,5136.038508728703,-1821.3187902584687,306.9433277192208,167.76166231447561
7500,15.000000000001679,-6986.29400693031,5079.300098371682,-1906.9939085586284,303.5524893415713,165.0785238807216
8000,16.00000000000201,-6892.924747693993,4886.084608901319,-2006.8401387926733,292.00541756550496,160.12888357705702
8500,17.000000000001457,-7060.378213911061,4808.879242538203,-2251.4989713728583,287.3914194365964,157.5470883713496
9000,18.000000000000902,-6917.022800530466,4893.577875005594,-2023.444925524872,292.4532350866592,157.43177351184656
9500,19.000000000000348,-6719.636603450377,4946.833597819804,-1772.8030056305734,295.635938789699,155.80564611141799
10000,19.999999999999794,-6940.304435983822,5105.8056696858,-1834.498766298022,305.13653281173373,154.8237791480023
10500,20.99999999999924,-7036.358202451731,4912.141158879073,-2124.2170435726575,293.56262632580956,156.11594278838047
11000,21.999999999998685,-7075.6295344142445,5223.086166499189,-1852.5433679150556,312.1455273718963,154.39083928887442
11500,22.99999999999813,-6889.987566259766,4943.403754851756,-1946.5838114080098,295.4309622474909,151.05957569102986
12000,23.999999999997577,-6829.953085913251,4994.778280084231,-1835.1748058290204,298.5012405773849,152.29698189458583
12500,24.999999999997023,-6915.505379781119,5071.5185514893865,-1843.9868282917323,303.08744339403887,151.49863113462408
13000,25.99999999999647,-6840.9960156580155,4985.255176830634,-1855.7408388273816,297.93211458701217,151.1355391165618
13500,26.999999999995914,-7059.015847057239,5022.667410868464,-2036.348436188775,300.16796924298205,151.8176885228543
14000,27.99999999999536,-6907.857795868507,5137.923698599945,-1769.9340972685623,307.05599168221056,152.23064542836823
14500,28.999999999994806,-7063.05618999161,5065.81229634644,-1997.24389364517,302.7464224029746,150.93643978526399
15000,29.99999999999425,-6875.567020560754,4969.105291892232,-1906.4617286685216,296.9669544900131,151.53505405322696
