step,time_ps,coordination_number,mean_metal_oxygen_distance_A,bias_potential_kj_per_mol,escape_condition_met
0,0.0,9.099736106183475,2.4328733589699443,0.0,FALSE
500,1.0,9.044915829487552,2.4368815783026303,1.922102673470105,FALSE
1000,2.0,9.098084378841982,2.441657588156091,3.5919395079219614,FALSE
1500,3.0,9.042296758700218,2.4362886451697947,5.1945568746432444,FALSE
2000,4.0,8.890467647783229,2.4409588003878193,5.394266592636359,FALSE
2500,5.0,8.911200317057487,2.4381515124437905,7.064205712823798,FALSE
3000,6.0,8.948962103617669,2.43111748191916,8.722204288328472,FALSE
3500,7.0,8.930438506285185,2.4493006147198684,9.720726410906627,FALSE
4000,8.0,8.965264219198602,2.415399116496034,11.050002241895857,FALSE
4500,9.0,8.940609461539653,2.442512199156153,11.97884762666937,FALSE
5000,10.0,8.858770265419546,2.4467235100314526,11.69506874003965,FALSE
5500,11.0,9.045426362936826,2.4486912398663754,13.744899379824014,FALSE
6000,12.0,9.070714988414851,2.441806423969128,14.319407414452627,FALSE
6500,13.0,9.10675536132858,2.4387995780171896,14.488608287059469,FALSE
7000,14.0,9.09310305537169,2.4503579369943735,15.622884346921415,FALSE
7500,15.0,9.068589461774243,2.440960804929397,16.849537135320112,FALSE
8000,16.0,9.080589820603134,2.444690535436551,17.40791891034316,FALSE
8500,17.0,9.00340807201515,2.4497723579694677,18.727130718682474,FALSE
9000,18.0,9.054206775345405,2.44584235975592,19.18022667015703,FALSE
9500,19.0,9.037985377869187,2.4535128155751886,19.946206849244064,FALSE
10000,20.0,9.009711397171914,2.432525963969787,20.670242884628912,FALSE
10500,21.0,8.91241083103475,2.455928162427721,19.78751214498312,FALSE
11000,22.0,9.12187513828267,2.4332840210876663,20.129948527841847,FALSE
11500,23.0,9.008154279778521,2.460049492976501,22.35334365042015,FALSE
12000,24.0,9.023642692983906,2.445342619190301,22.970469535545824,FALSE
12500,25.0,9.039589646347736,2.452902519278384,23.372550675187476,FALSE
13000,26.0,9.050028596198521,2.453613170817564,23.782154413926435,FALSE
13500,27.0,9.062950477699895,2.4439960879172236,24.132853254956345,FALSE
14000,28.0,9.014549900186669,2.437656453405676,25.014027366803646,FALSE
14500,29.0,9.099714850099422,2.4278356770574923,24.207213005369955,FALSE
15000,30.0,9.068579316876857,2.444566567817609,25.448761058640372,FALSE
