stage_name,status,attempt_index,minimization_max_iterations,step_count,duration_ps,potential_energy_kj_per_mol,temperature_K,box_volume_nm3,notes
minimization,success,1,200,0,0.0,-105661.10207755902,,,platform=CPU; properties=Threads=16; temperature_target_K=298; pressure_atm=1.0; periodicized_npt_box_nm=8.180x7.961x8.962; nonbonded_periodicized=True
nvt,success,1,200,10000,20.0,-100929.95356227693,296.0167496220969,,platform=CPU; properties=Threads=16; temperature_target_K=298; pressure_atm=1.0; periodicized_npt_box_nm=8.180x7.961x8.962; nonbonded_periodicized=True
npt,success,1,200,10000,20.0,-36929.81680340887,301.75531923930663,569.9090486766422,platform=CPU; properties=Threads=16; temperature_target_K=298; pressure_atm=1.0; periodicized_npt_box_nm=8.180x7.961x8.962; nonbonded_periodicized=True
