#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
500,1.0000000000000007,-37006.233069989576,21125.338731762982,-15880.894338226593,303.595918310963,596.8996922069344
1000,2.0000000000000013,-37055.68612579006,20871.98890122213,-16183.697224567932,299.95498381833255,598.3253690431366
1500,2.999999999999891,-37651.0000802407,20880.946166195517,-16770.053914045184,300.0837102316545,596.0571558177083
2000,3.999999999999781,-37285.74635415878,21136.4646492474,-16149.28170491138,303.7558108068241,595.8230356575268
2500,4.999999999999671,-37076.88585639035,21026.90987097443,-16049.97598541592,302.1813800278692,596.4451943836355
3000,5.999999999999561,-37142.55957756152,20596.462596751713,-16546.09698080981,295.9953473605866,595.5539286030353
3500,6.999999999999451,-37338.34857099749,20934.647401120445,-16403.701169877048,300.8554600217278,592.5933885648028
4000,7.999999999999341,-37390.358974864364,20865.12129999785,-16525.237674866516,299.85628832630977,596.0857299929603
4500,8.999999999999675,-37250.75795131376,21052.199304402373,-16198.558646911388,302.5448188755302,594.198398496127
5000,10.000000000000009,-37264.108797857094,20616.388697988335,-16647.72009986876,296.281708828211,592.0784770312673
5500,11.000000000000343,-37460.78586477256,20591.46208631223,-16869.32377846033,295.9234841550695,592.1327140568734
6000,12.000000000000677,-37608.86033766321,20551.23407961178,-17057.62625805143,295.34536047188897,591.1646100354127
6500,13.00000000000101,-37460.72651819892,20759.807227814214,-16700.919290384707,298.34280147236484,588.3721641511294
7000,14.000000000001345,-37259.8983933697,20892.438691593714,-16367.459701775988,300.24887131362715,590.6309346060827
7500,15.000000000001679,-37559.742450368605,20976.773861493264,-16582.96858887534,301.4608667129279,590.4780337448765
8000,16.00000000000201,-37003.30107605939,20827.50285766714,-16175.79821839225,299.3156671467001,590.5166479916581
8500,17.000000000001457,-37243.461600045324,20886.45185509057,-16357.009744954754,300.16283344464773,591.3861290634754
9000,18.000000000000902,-37485.25361128492,20705.39680641456,-16779.85680487036,297.5608598400786,594.2918002870239
9500,19.000000000000348,-37410.338896581954,20631.10897496931,-16779.229921612645,296.49325648974553,594.1486648004258
10000,19.999999999999794,-37620.0765419544,20499.439575436314,-17120.636966518083,294.60101264115013,596.6465317994791
10500,20.99999999999924,-37768.624364611285,20656.51843742386,-17112.105927187426,296.8584202954306,599.5198112174204
11000,21.999999999998685,-37712.352275702986,20735.028928734908,-16977.323346968078,297.9867082253555,602.0342350019376
11500,22.99999999999813,-37792.03992443645,20848.752069570128,-16943.287854866325,299.62104326790626,602.4696671646815
12000,23.999999999997577,-37616.910434707774,20785.150236176654,-16831.76019853112,298.7070102547305,601.4918735829581
12500,24.999999999997023,-37202.99864507049,20579.8351137878,-16623.163531282687,295.75639091005456,598.6807998356356
13000,25.99999999999647,-37610.34441925963,21023.725335463925,-16586.619083795704,302.1356145140007,593.3321472634475
13500,26.999999999995914,-37328.240368805826,20750.170073868558,-16578.070294937268,298.20430425633504,594.618143559474
