#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
500,1.0000000000000007,-6985.554228685633,5057.515345349886,-1928.0388833357465,291.18203985158294,199.6225950606068
1000,2.0000000000000013,-7192.703221059715,5146.773472633109,-2045.9297484266062,296.32099876735924,196.80651993816846
1500,2.999999999999891,-7307.241411097915,5229.760095549377,-2077.481315548538,301.0988812830041,202.67090488609892
2000,3.999999999999781,-7178.05755189579,5159.986668631152,-2018.0708832646387,297.08173701548066,199.30541600654306
2500,4.999999999999671,-7310.64394825222,5011.652436640647,-2298.9915116115735,288.541522838864,197.37678798753464
3000,5.999999999999561,-7190.128658231864,5049.947750251023,-2140.1809079808418,290.7463421567289,197.4505718819602
3500,6.999999999999451,-7193.857933118174,5254.994078981728,-1938.8638541364453,302.5517058950281,196.90882403304045
4000,7.999999999999341,-7218.725282958189,5139.893070296793,-2078.8322126613966,295.9248655971197,196.23803285293863
4500,8.999999999999675,-7129.981911217461,5471.190020599314,-1658.7918906181467,314.99899888163736,200.44214186865833
5000,10.000000000000009,-7153.538992030376,5287.010656905581,-1866.5283351247954,304.39503247583735,198.4472122044089
5500,11.000000000000343,-7044.000945704616,5162.37873099434,-1881.6222147102762,297.21945792205304,197.06404441504097
6000,12.000000000000677,-7050.4428962403035,4955.8612111953635,-2094.58168504494,285.3293916397143,196.79899120620965
6500,13.00000000000101,-7194.007838125514,4938.99493645151,-2255.0129016740048,284.3583305654007,197.47866579737487
7000,14.000000000001345,-7386.02696049125,5236.006574223803,-2150.020386267447,301.4585168506907,199.29643675077278
7500,15.000000000001679,-7023.884477694871,5050.685693296826,-1973.198784398045,290.7888285846878,198.50502041330472
8000,16.00000000000201,-7207.245214429371,5164.799671955876,-2042.4455424734952,297.358841488766,202.75872590476905
8500,17.000000000001457,-7108.852617868394,5097.288810323883,-2011.5638075445113,293.47196244642834,200.99699434262902
9000,18.000000000000902,-7267.484643903642,5137.025446502709,-2130.4591974009327,295.75976465547734,202.3234195651806
9500,19.000000000000348,-7288.732341472133,5152.101674341262,-2136.630667130871,296.62776533872454,200.78337273476998
10000,19.999999999999794,-7110.856194386698,5287.170997570364,-1823.6851968163337,304.4042639499219,201.6897794623843
10500,20.99999999999924,-7014.165948234064,5302.8822492827785,-1711.2836989512853,305.3088255794677,201.34581338643807
11000,21.999999999998685,-7170.64787937868,5314.232580020396,-1856.4152993582838,305.9623109831667,201.13755453633112
11500,22.99999999999813,-7250.425383778636,5355.556217895147,-1894.8691658834896,308.3414834322471,201.13976401959096
12000,23.999999999997577,-7103.231260597379,5500.382234344731,-1602.8490262526484,316.679715155487,197.57140836442787
12500,24.999999999997023,-7124.801328090714,5265.751208977867,-1859.0501191128478,303.17103828283865,198.39173409690136
13000,25.99999999999647,-7214.854207220381,5055.26078833865,-2159.593418881731,291.0522356958532,196.55596176206538
13500,26.999999999995914,-7169.744959006163,5142.660669819247,-2027.084289186916,296.08420772846523,199.2852396081492
14000,27.99999999999536,-7061.029854754901,5082.58303515064,-1978.4468196042608,292.62529025264433,197.2136376996955
14500,28.999999999994806,-7226.626314895042,5108.616377026702,-2118.00993786834,294.124137230656,198.94572312248923
15000,29.99999999999425,-7211.413882061072,5110.779707797635,-2100.6341742634377,294.24868911507747,200.702752381141
15500,30.999999999993697,-7135.700385275528,4935.981083737582,-2199.719301537946,284.18481062109436,202.4747248079096
16000,31.999999999993143,-7196.306694337001,5077.387290837855,-2118.919403499146,292.3261498004191,201.1682368363653
16500,32.999999999994365,-7104.712321648189,5144.192016020668,-1960.5203056275204,296.1723736518882,198.2815159011608
17000,33.99999999999559,-7248.203535654098,5055.717574811569,-2192.4859608425295,291.07853477907463,201.40506632452454
17500,34.99999999999681,-7291.805055160454,5189.344491291956,-2102.460563868498,298.7719880783537,199.91500329169855
18000,35.99999999999803,-7344.0860249306115,5077.582423344908,-2266.503601585703,292.3373843845113,199.86714814143596
18500,36.999999999999254,-7201.216688381717,5192.244581190233,-2008.9721071914846,298.9389582276601,199.23838378899785
19000,38.000000000000476,-7134.996497978801,5176.616796764433,-1958.3797012143677,298.0392021544237,201.68498063197254
19500,39.0000000000017,-7196.01210079361,5123.236187472366,-2072.775913321245,294.96586008014293,205.48280628967512
20000,40.00000000000292,-7316.934216980978,5134.743949953063,-2182.190267027915,295.62840947929357,204.53483190008467
20500,41.00000000000414,-7158.879236710093,5040.560562561743,-2118.3186741483505,290.2058830037285,203.1784029113535
21000,42.000000000005365,-7227.727221229032,5292.505401800551,-1935.2218194284806,304.7113876260897,197.0941000280104
21500,43.00000000000659,-7039.061656586596,5305.030770769187,-1734.0308858174085,305.4325248322347,195.56705614617132
22000,44.00000000000781,-7158.004693314743,5255.616711318099,-1902.3879819966442,302.58755340935124,192.79565151330814
